"No.","Time","Source","Destination","Protocol","Length","Info"
"1568","48.265057900","10.33.98.162","26.53.213.165","UDP","70","55933  >  33766 Len=28"
"1569","48.265114000","10.33.98.162","192.168.137.1","UDP","70","9993  >  9993 Len=28"
"1570","48.265152500","10.33.98.162","192.168.137.1","UDP","70","30061  >  9993 Len=28"
"1571","48.265189400","10.33.98.162","192.168.137.1","UDP","70","55933  >  9993 Len=28"
"1572","48.265236400","10.33.98.162","192.168.137.1","UDP","70","9993  >  50643 Len=28"
"1573","48.265290800","10.33.98.162","192.168.137.1","UDP","70","30061  >  50643 Len=28"
"1574","48.265334000","10.33.98.162","192.168.137.1","UDP","70","55933  >  50643 Len=28"
"1575","48.265380800","10.33.98.162","192.168.137.1","UDP","70","9993  >  33766 Len=28"
"1576","48.265419700","10.33.98.162","192.168.137.1","UDP","70","30061  >  33766 Len=28"
"1577","48.265458000","10.33.98.162","192.168.137.1","UDP","70","55933  >  33766 Len=28"
"1578","48.265505700","10.33.98.162","192.168.1.6","UDP","70","9993  >  9993 Len=28"
"1579","48.265543300","10.33.98.162","192.168.1.6","UDP","70","30061  >  9993 Len=28"
"1580","48.265581600","10.33.98.162","192.168.1.6","UDP","70","55933  >  9993 Len=28"
"1581","48.265622200","10.33.98.162","192.168.1.6","UDP","70","9993  >  50643 Len=28"
"1582","48.265663000","10.33.98.162","192.168.1.6","UDP","70","30061  >  50643 Len=28"
"1583","48.265703300","10.33.98.162","192.168.1.6","UDP","70","55933  >  50643 Len=28"
"1584","48.265744500","10.33.98.162","192.168.1.6","UDP","70","9993  >  33766 Len=28"
"1585","48.265787400","10.33.98.162","192.168.1.6","UDP","70","30061  >  33766 Len=28"
"1586","48.265887800","10.33.98.162","192.168.1.6","UDP","70","55933  >  33766 Len=28"
"1587","48.266156900","10.33.98.162","123.16.110.247","UDP","70","9993  >  33766 Len=28"
"1588","48.266179000","10.33.98.162","123.16.110.247","UDP","70","30061  >  33766 Len=28"
"1589","48.266194600","10.33.98.162","123.16.110.247","UDP","70","55933  >  33766 Len=28"
"1590","48.266252600","10.33.98.162","123.16.110.247","UDP","70","9993  >  63094 Len=28"
"1591","48.266292400","10.33.98.162","123.16.110.247","UDP","70","30061  >  63094 Len=28"
"1592","48.266330200","10.33.98.162","123.16.110.247","UDP","70","55933  >  63094 Len=28"
"1593","48.266370900","10.33.98.162","123.16.110.247","UDP","70","9993  >  61480 Len=28"
"1594","48.266402900","10.33.98.162","123.16.110.247","UDP","70","30061  >  61480 Len=28"
"1595","48.266439200","10.33.98.162","123.16.110.247","UDP","70","55933  >  61480 Len=28"
"1596","48.266479600","10.33.98.162","123.16.110.247","UDP","70","9993  >  63174 Len=28"
"1597","48.266515800","10.33.98.162","123.16.110.247","UDP","70","30061  >  63174 Len=28"
"1598","48.266549700","10.33.98.162","123.16.110.247","UDP","70","55933  >  63174 Len=28"
"1599","48.266570600","10.33.98.162","123.16.110.247","UDP","70","9993  >  63137 Len=28"
"1600","48.266589800","10.33.98.162","123.16.110.247","UDP","70","30061  >  63137 Len=28"
"1601","48.266609300","10.33.98.162","123.16.110.247","UDP","70","55933  >  63137 Len=28"
"1602","48.266632400","10.33.98.162","123.16.110.247","UDP","70","9993  >  63130 Len=28"
"1603","48.266649400","10.33.98.162","123.16.110.247","UDP","70","30061  >  63130 Len=28"
"1604","48.266665300","10.33.98.162","123.16.110.247","UDP","70","55933  >  63130 Len=28"
"1605","48.266687900","10.33.98.162","123.16.110.247","UDP","70","9993  >  9993 Len=28"
"1606","48.266702500","10.33.98.162","123.16.110.247","UDP","70","30061  >  9993 Len=28"
"1607","48.266718200","10.33.98.162","123.16.110.247","UDP","70","55933  >  9993 Len=28"
"1608","48.266739900","10.33.98.162","123.16.110.247","UDP","70","9993  >  50643 Len=28"
"1609","48.266755900","10.33.98.162","123.16.110.247","UDP","70","30061  >  50643 Len=28"
"1610","48.266771100","10.33.98.162","123.16.110.247","UDP","70","55933  >  50643 Len=28"
"1611","48.285904300","10.33.98.162","239.255.255.250","SSDP","177","M-SEARCH * HTTP/1.1 "
"1612","48.286015100","10.33.98.162","123.16.110.247","UDP","255","9993  >  63138 Len=213"
"1613","48.286055400","10.33.98.162","123.16.110.247","UDP","255","30061  >  63138 Len=213"
"1614","48.286081600","10.33.98.162","123.16.110.247","UDP","255","55933  >  63138 Len=213"
"1615","48.319239200","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=14302 Ack=52786 Win=520 Len=0"
"1616","48.319286200","10.33.98.162","204.80.128.1","TLSv1.2","599","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1617","48.367449100","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=14302 Ack=53331 Win=520 Len=0"
"1618","48.591260800","204.80.128.1","10.33.98.162","TLSv1.2","133","Application Data"
"1619","48.595553300","204.80.128.1","10.33.98.162","TLSv1.2","103","Application Data"
"1620","48.595553300","204.80.128.1","10.33.98.162","TLSv1.2","103","Application Data"
"1621","48.595591300","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=53331 Ack=14479 Win=254 Len=0"
"1622","48.604092500","204.80.128.1","10.33.98.162","TLSv1.2","103","Application Data"
"1623","48.604135500","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=53331 Ack=14528 Win=254 Len=0"
"1624","48.610531900","204.80.128.1","10.33.98.162","TLSv1.2","103","Application Data"
"1625","48.625006300","204.80.128.1","10.33.98.162","TLSv1.2","103","Application Data"
"1626","48.625049300","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=53331 Ack=14626 Win=253 Len=0"
"1627","49.073282200","10.33.98.162","172.253.118.188","TCP","66","57066  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1628","49.128604700","172.253.118.188","10.33.98.162","TCP","66","443  >  57066 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM WS=256"
"1629","49.128692500","10.33.98.162","172.253.118.188","TCP","54","57066  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1630","49.129080700","10.33.98.162","172.253.118.188","TLSv1.3","1817","Client Hello (SNI=mtalk.google.com)"
"1631","49.186665000","20.195.84.7","10.33.98.162","TLSv1.2","81","Application Data"
"1632","49.186665000","172.253.118.188","10.33.98.162","TCP","60","443  >  57066 [ACK] Seq=1 Ack=1361 Win=268544 Len=0"
"1633","49.186665000","172.253.118.188","10.33.98.162","TCP","60","443  >  57066 [ACK] Seq=1 Ack=1764 Win=268288 Len=0"
"1634","49.186665000","172.253.118.188","10.33.98.162","TLSv1.3","1414","Server Hello, Change Cipher Spec"
"1635","49.186665000","172.253.118.188","10.33.98.162","TCP","1414","443  >  57066 [PSH, ACK] Seq=1361 Ack=1764 Win=268288 Len=1360 [TCP PDU reassembled in 1638]"
"1636","49.186665000","172.253.118.188","10.33.98.162","TCP","1414","443  >  57066 [ACK] Seq=2721 Ack=1764 Win=268288 Len=1360 [TCP PDU reassembled in 1638]"
"1637","49.186665000","172.253.118.188","10.33.98.162","TCP","1414","443  >  57066 [PSH, ACK] Seq=4081 Ack=1764 Win=268288 Len=1360 [TCP PDU reassembled in 1638]"
"1638","49.186665000","172.253.118.188","10.33.98.162","TLSv1.3","846","Application Data"
"1639","49.186773400","10.33.98.162","172.253.118.188","TCP","54","57066  >  443 [ACK] Seq=1764 Ack=6233 Win=65280 Len=0"
"1640","49.187259400","10.33.98.162","172.253.118.188","TLSv1.3","118","Change Cipher Spec, Application Data"
"1641","49.187545600","10.33.98.162","172.253.118.188","TLSv1.3","300","Application Data"
"1642","49.228918000","10.33.98.162","20.195.84.7","TCP","54","65255  >  443 [ACK] Seq=1548 Ack=1713 Win=253 Len=0"
"1643","49.247121000","172.253.118.188","10.33.98.162","TCP","60","443  >  57066 [ACK] Seq=6233 Ack=2074 Win=268032 Len=0"
"1644","49.247121000","172.253.118.188","10.33.98.162","TLSv1.3","591","Application Data, Application Data"
"1645","49.250343300","172.253.118.188","10.33.98.162","TLSv1.3","147","Application Data"
"1646","49.250343300","172.253.118.188","10.33.98.162","TLSv1.3","88","Application Data"
"1647","49.250381500","10.33.98.162","172.253.118.188","TCP","54","57066  >  443 [ACK] Seq=2074 Ack=6897 Win=64768 Len=0"
"1648","50.169040900","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.93.206"
"1649","51.294980300","10.33.98.162","239.255.255.250","SSDP","177","M-SEARCH * HTTP/1.1 "
"1650","51.295175900","10.33.98.162","204.80.128.1","TLSv1.2","279","Application Data"
"1651","51.295224800","10.33.98.162","123.16.110.247","UDP","255","9993  >  63138 Len=213"
"1652","51.295241300","10.33.98.162","123.16.110.247","UDP","255","30061  >  63138 Len=213"
"1653","51.295261300","10.33.98.162","123.16.110.247","UDP","255","55933  >  63138 Len=213"
"1654","51.354558000","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=14626 Ack=53556 Win=520 Len=0"
"1655","51.500260000","Cisco_f5:74:20","Broadcast","ARP","60","Gratuitous ARP for 10.33.105.223 (Reply)"
"1656","51.579663900","204.80.128.1","10.33.98.162","TLSv1.2","230","Application Data, Application Data"
"1657","51.579806300","10.33.98.162","204.80.128.1","TLSv1.2","175","Application Data"
"1658","51.579881300","10.33.98.162","123.16.110.247","UDP","151","9993  >  63138 Len=109"
"1659","51.579899700","10.33.98.162","123.16.110.247","UDP","151","30061  >  63138 Len=109"
"1660","51.579916400","10.33.98.162","123.16.110.247","UDP","151","55933  >  63138 Len=109"
"1661","51.629628800","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=14802 Ack=53677 Win=520 Len=0"
"1662","52.869974500","fe80::335b:ff99:bc5f:c321","ff02::1:2","DHCPv6","120","Information-request XID: 0xe41d8e CID: 000100012ea6f5d2a036bc32d83e "
"1663","53.593774700","10.33.98.162","204.80.128.1","TLSv1.2","99","Application Data"
"1664","53.593897900","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"1665","53.593933600","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"1666","53.593960000","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"1667","53.593998400","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"1668","53.594017600","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"1669","53.594034700","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"1670","53.594055400","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"1671","53.594069600","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"1672","53.594084100","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"1673","53.594102800","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"1674","53.594116300","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"1675","53.594131700","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"1676","53.669233500","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.91.253"
"1677","53.760286900","10.33.98.162","20.195.84.7","TLSv1.2","85","Application Data"
"1678","53.779641800","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=14802 Ack=53722 Win=520 Len=0"
"1679","53.779692500","10.33.98.162","204.80.128.1","TLSv1.2","189","Application Data, Application Data, Application Data"
"1680","53.863654200","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=14802 Ack=53857 Win=520 Len=0"
"1681","53.917783400","20.195.84.7","10.33.98.162","TCP","60","443  >  65255 [ACK] Seq=1713 Ack=1579 Win=9664 Len=0"
"1682","54.288924200","10.33.98.162","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.253 for any sources"
"1683","54.289055600","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"1684","54.444309500","10.33.98.162","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.253 for any sources"
"1685","55.297411200","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"1686","55.697502800","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.91.253"
"1687","55.978232400","204.80.128.1","10.33.98.162","TLSv1.2","451","Application Data"
"1688","56.022348100","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=53857 Ack=15199 Win=251 Len=0"
"1689","56.824438900","Cisco_f5:74:20","Broadcast","ARP","60","Gratuitous ARP for 10.33.70.174 (Reply)"
"1690","57.307010400","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"1691","57.395971200","204.80.128.1","10.33.98.162","TLSv1.2","315","Application Data"
"1692","57.396100400","10.33.98.162","204.80.128.1","TLSv1.2","133","Application Data"
"1693","57.396177600","10.33.98.162","123.16.110.247","UDP","109","9993  >  63138 Len=67"
"1694","57.396197400","10.33.98.162","123.16.110.247","UDP","109","30061  >  63138 Len=67"
"1695","57.396218200","10.33.98.162","123.16.110.247","UDP","109","55933  >  63138 Len=67"
"1696","57.444178800","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=15460 Ack=53936 Win=520 Len=0"
"1697","57.642828300","Cisco_f5:74:20","Broadcast","ARP","60","Gratuitous ARP for 10.33.41.154 (Reply)"
"1698","58.126325300","10.33.98.162","10.22.103.10","DNS","75","Standard query 0xa268 HTTPS play.google.com"
"1699","58.126498000","10.33.98.162","10.22.103.10","DNS","75","Standard query 0xdc80 A play.google.com"
"1700","58.134524200","10.22.103.10","10.33.98.162","DNS","125","Standard query response 0xa268 HTTPS play.google.com SOA ns1.google.com"
"1701","58.134524200","10.22.103.10","10.33.98.162","DNS","91","Standard query response 0xdc80 A play.google.com A 142.250.197.142"
"1702","58.135279400","10.33.98.162","142.250.197.142","QUIC","1292","Initial, DCID=6d8d70fd6721fe29, PKN: 1, CRYPTO, PADDING, PING, PING, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, PADDING, PING, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, PING, CRYPTO, PING, CRYPTO, PADDING"
"1703","58.135328600","10.33.98.162","142.250.197.142","QUIC","1292","Initial, DCID=6d8d70fd6721fe29, PKN: 2, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, PING, PADDING, PING, PADDING, CRYPTO"
"1704","58.135535600","10.33.98.162","142.250.197.142","TCP","66","50767  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1705","58.197032400","142.250.197.142","10.33.98.162","TCP","66","443  >  50767 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM WS=256"
"1706","58.197125700","10.33.98.162","142.250.197.142","TCP","54","50767  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1707","58.197506000","10.33.98.162","142.250.197.142","TLSv1.3","2158","Client Hello (SNI=play.google.com)"
"1708","58.218314100","142.250.197.142","10.33.98.162","TCP","60","443  >  50767 [ACK] Seq=1 Ack=1361 Win=268544 Len=0"
"1709","58.218314100","142.250.197.142","10.33.98.162","TCP","60","443  >  50767 [ACK] Seq=1 Ack=2105 Win=268032 Len=0"
